Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KiWo,Ferien,Is_Ferien,Holiday,Wochentag,Is_Weekend,Weihnachten_Sommer,Christmas_Sales,Sommerferien_Flag,Ferien_Category,Temperature_Category,Windgeschwindigkeit_Beaufort,Wind_Status,Rain_Status,Cloud_Status,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6
2017-02-23,7.0,4.375,22,63.0,1702235,5,270.503133269846,0,,0,0,Thursday,0,0,0,0,0,-1,9,4,1,3,0,0,0,0,1,0
2017-02-24,1.0,4.125,15,21.0,1702241,1,125.53740598929,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,1,1,0,0,0,0,0
2017-02-24,1.0,4.125,15,21.0,1702242,2,239.782123705357,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,1,0,1,0,0,0,0
2017-02-24,1.0,4.125,15,21.0,1702243,3,99.2841701711762,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,1,0,0,1,0,0,0
2017-02-24,1.0,4.125,15,21.0,1702244,4,80.4488608498589,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,1,0,0,0,1,0,0
2017-02-24,1.0,4.125,15,21.0,1702245,5,316.95394111832,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,1,0,0,0,0,1,0
2017-02-25,7.0,3.375,12,61.0,1702251,1,115.341612709924,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,1,3,1,0,0,0,0,0
2017-02-25,7.0,3.375,12,61.0,1702252,2,312.627992129368,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,1,3,0,1,0,0,0,0
2017-02-25,7.0,3.375,12,61.0,1702253,3,114.169995993508,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,1,3,0,0,1,0,0,0
2017-02-25,7.0,3.375,12,61.0,1702254,4,109.366704462816,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,1,3,0,0,0,1,0,0
2017-02-25,7.0,3.375,12,61.0,1702255,5,234.921803571215,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,1,3,0,0,0,0,1,0
2017-02-26,7.0,7.5,11,61.0,1702261,1,51.7803618656751,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,1,0,0,0,0,0
2017-02-26,7.0,7.5,11,61.0,1702262,2,428.913586120998,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,0,1,0,0,0,0
2017-02-26,7.0,7.5,11,61.0,1702263,3,158.09736357214,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,0,0,1,0,0,0
2017-02-26,7.0,7.5,11,61.0,1702264,4,219.070489867947,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,0,0,0,1,0,0
2017-02-26,7.0,7.5,11,61.0,1702265,5,285.771133555259,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,0,0,0,0,1,0
2017-02-28,6.0,6.0,15,21.0,1702281,1,83.0765621031534,0,,0,0,Tuesday,0,0,0,0,0,-1,7,3,0,2,1,0,0,0,0,0
2017-02-28,6.0,6.0,15,21.0,1702282,2,229.94140636776,0,,0,0,Tuesday,0,0,0,0,0,-1,7,3,0,2,0,1,0,0,0,0
2017-02-28,6.0,6.0,15,21.0,1702283,3,55.6773803478843,0,,0,0,Tuesday,0,0,0,0,0,-1,7,3,0,2,0,0,1,0,0,0
2017-02-28,6.0,6.0,15,21.0,1702284,4,63.4128404969572,0,,0,0,Tuesday,0,0,0,0,0,-1,7,3,0,2,0,0,0,1,0,0
2017-02-28,6.0,6.0,15,21.0,1702285,5,217.112882821244,0,,0,0,Tuesday,0,0,0,0,0,-1,7,3,0,2,0,0,0,0,1,0
2017-03-01,6.0,5.0,14,63.0,1703011,1,125.217450323725,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,1,2,1,0,0,0,0,0
2017-03-01,6.0,5.0,14,63.0,1703012,2,249.680771523383,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,1,2,0,1,0,0,0,0
2017-03-01,6.0,5.0,14,63.0,1703013,3,81.196753748226,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,1,2,0,0,1,0,0,0
2017-03-01,6.0,5.0,14,63.0,1703014,4,63.9917334574785,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,1,2,0,0,0,1,0,0
2017-03-01,6.0,5.0,14,63.0,1703015,5,184.419259396229,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,1,2,0,0,0,0,1,0
2017-03-02,3.0,6.5,16,21.0,1703021,1,129.890356481374,0,,0,0,Thursday,0,0,0,0,0,-1,7,3,0,1,1,0,0,0,0,0
2017-03-02,3.0,6.5,16,21.0,1703022,2,236.090084433661,0,,0,0,Thursday,0,0,0,0,0,-1,7,3,0,1,0,1,0,0,0,0
2017-03-02,3.0,6.5,16,21.0,1703023,3,93.1703797209382,0,,0,0,Thursday,0,0,0,0,0,-1,7,3,0,1,0,0,1,0,0,0
2017-03-02,3.0,6.5,16,21.0,1703024,4,88.5170198704386,0,,0,0,Thursday,0,0,0,0,0,-1,7,3,0,1,0,0,0,1,0,0
2017-03-02,3.0,6.5,16,21.0,1703025,5,208.162352876757,0,,0,0,Thursday,0,0,0,0,0,-1,7,3,0,1,0,0,0,0,1,0
2017-03-03,2.0,8.375,10,0.0,1703031,1,87.3180596980489,0,,0,0,Friday,0,0,0,0,0,-1,5,2,0,1,1,0,0,0,0,0
2017-03-03,2.0,8.375,10,0.0,1703032,2,238.976721219758,0,,0,0,Friday,0,0,0,0,0,-1,5,2,0,1,0,1,0,0,0,0
2017-03-03,2.0,8.375,10,0.0,1703033,3,102.152065009225,0,,0,0,Friday,0,0,0,0,0,-1,5,2,0,1,0,0,1,0,0,0
2017-03-03,2.0,8.375,10,0.0,1703034,4,117.704319583557,0,,0,0,Friday,0,0,0,0,0,-1,5,2,0,1,0,0,0,1,0,0
2017-03-03,2.0,8.375,10,0.0,1703035,5,233.433296191023,0,,0,0,Friday,0,0,0,0,0,-1,5,2,0,1,0,0,0,0,1,0
2017-03-04,6.0,9.125,5,5.0,1703041,1,98.7435434121811,0,,0,0,Saturday,1,0,0,0,0,-1,3,1,-1,2,1,0,0,0,0,0
2017-03-04,6.0,9.125,5,5.0,1703042,2,294.842273268246,0,,0,0,Saturday,1,0,0,0,0,-1,3,1,-1,2,0,1,0,0,0,0
2017-03-04,6.0,9.125,5,5.0,1703043,3,106.326572981857,0,,0,0,Saturday,1,0,0,0,0,-1,3,1,-1,2,0,0,1,0,0,0
2017-03-04,6.0,9.125,5,5.0,1703044,4,106.359853382428,0,,0,0,Saturday,1,0,0,0,0,-1,3,1,-1,2,0,0,0,1,0,0
2017-03-04,6.0,9.125,5,5.0,1703045,5,244.654903697285,0,,0,0,Saturday,1,0,0,0,0,-1,3,1,-1,2,0,0,0,0,1,0
2017-03-05,7.0,7.375,12,61.0,1703051,1,34.5835550634367,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,1,0,0,0,0,0
2017-03-05,7.0,7.375,12,61.0,1703052,2,402.778273319068,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,0,1,0,0,0,0
2017-03-05,7.0,7.375,12,61.0,1703053,3,135.958950858257,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,0,0,1,0,0,0
2017-03-05,7.0,7.375,12,61.0,1703054,4,140.485447246568,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,0,0,0,1,0,0
2017-03-05,7.0,7.375,12,61.0,1703055,5,237.230130489581,0,,0,0,Sunday,1,0,0,0,0,-1,6,2,1,3,0,0,0,0,1,0
2017-03-06,8.0,3.75,17,0.0,1703061,1,89.6750437494664,0,,0,0,Monday,0,0,0,0,0,-1,7,3,0,4,1,0,0,0,0,0
2017-03-06,8.0,3.75,17,0.0,1703062,2,243.60177838846,0,,0,0,Monday,0,0,0,0,0,-1,7,3,0,4,0,1,0,0,0,0
2017-03-06,8.0,3.75,17,0.0,1703063,3,86.9960424642728,0,,0,0,Monday,0,0,0,0,0,-1,7,3,0,4,0,0,1,0,0,0
2017-03-06,8.0,3.75,17,0.0,1703064,4,81.6378419412611,0,,0,0,Monday,0,0,0,0,0,-1,7,3,0,4,0,0,0,1,0,0
2017-03-06,8.0,3.75,17,0.0,1703065,5,237.36778410527,0,,0,0,Monday,0,0,0,0,0,-1,7,3,0,4,0,0,0,0,1,0
2017-03-07,7.0,1.75,7,20.0,1703071,1,100.15087379542,0,,0,0,Tuesday,0,0,0,0,0,-1,4,1,0,3,1,0,0,0,0,0
2017-03-07,7.0,1.75,7,20.0,1703072,2,220.995436239232,0,,0,0,Tuesday,0,0,0,0,0,-1,4,1,0,3,0,1,0,0,0,0
2017-03-07,7.0,1.75,7,20.0,1703073,3,83.4283849697076,0,,0,0,Tuesday,0,0,0,0,0,-1,4,1,0,3,0,0,1,0,0,0
2017-03-07,7.0,1.75,7,20.0,1703074,4,67.1621281398369,0,,0,0,Tuesday,0,0,0,0,0,-1,4,1,0,3,0,0,0,1,0,0
2017-03-07,7.0,1.75,7,20.0,1703075,5,221.073127599374,0,,0,0,Tuesday,0,0,0,0,0,-1,4,1,0,3,0,0,0,0,1,0
2017-03-08,6.0,5.75,9,61.0,1703081,1,94.9229502187465,0,,0,0,Wednesday,0,0,0,0,0,-1,5,2,1,2,1,0,0,0,0,0
2017-03-08,6.0,5.75,9,61.0,1703082,2,229.762106992602,0,,0,0,Wednesday,0,0,0,0,0,-1,5,2,1,2,0,1,0,0,0,0
2017-03-08,6.0,5.75,9,61.0,1703083,3,82.5934194590142,0,,0,0,Wednesday,0,0,0,0,0,-1,5,2,1,2,0,0,1,0,0,0
2017-03-08,6.0,5.75,9,61.0,1703084,4,66.6334195345118,0,,0,0,Wednesday,0,0,0,0,0,-1,5,2,1,2,0,0,0,1,0,0
2017-03-08,6.0,5.75,9,61.0,1703085,5,172.894375808564,0,,0,0,Wednesday,0,0,0,0,0,-1,5,2,1,2,0,0,0,0,1,0
2017-03-09,7.0,7.375,8,21.0,1703091,1,111.351351910469,0,,0,0,Thursday,0,0,0,0,0,-1,5,2,0,3,1,0,0,0,0,0
2017-03-09,7.0,7.375,8,21.0,1703092,2,270.975919358021,0,,0,0,Thursday,0,0,0,0,0,-1,5,2,0,3,0,1,0,0,0,0
2017-03-09,7.0,7.375,8,21.0,1703093,3,71.3137895523492,0,,0,0,Thursday,0,0,0,0,0,-1,5,2,0,3,0,0,1,0,0,0
2017-03-09,7.0,7.375,8,21.0,1703094,4,60.757612565121,0,,0,0,Thursday,0,0,0,0,0,-1,5,2,0,3,0,0,0,1,0,0
2017-03-09,7.0,7.375,8,21.0,1703095,5,201.981974396535,0,,0,0,Thursday,0,0,0,0,0,-1,5,2,0,3,0,0,0,0,1,0
2017-03-10,4.0,8.75,16,0.0,1703101,1,100.450621108239,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,2,1,0,0,0,0,0
2017-03-10,4.0,8.75,16,0.0,1703102,2,269.069152280242,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,2,0,1,0,0,0,0
2017-03-10,4.0,8.75,16,0.0,1703103,3,85.9999360805292,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,2,0,0,1,0,0,0
2017-03-10,4.0,8.75,16,0.0,1703104,4,81.8267970341715,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,2,0,0,0,1,0,0
2017-03-10,4.0,8.75,16,0.0,1703105,5,220.561031064227,0,,0,0,Friday,0,0,0,0,0,-1,7,3,0,2,0,0,0,0,1,0
2017-03-11,2.0,7.75,9,0.0,1703111,1,121.869883897373,0,,0,0,Saturday,1,0,0,0,0,-1,5,2,0,1,1,0,0,0,0,0
2017-03-11,2.0,7.75,9,0.0,1703112,2,275.941241422517,0,,0,0,Saturday,1,0,0,0,0,-1,5,2,0,1,0,1,0,0,0,0
2017-03-11,2.0,7.75,9,0.0,1703113,3,108.418382637731,0,,0,0,Saturday,1,0,0,0,0,-1,5,2,0,1,0,0,1,0,0,0
2017-03-11,2.0,7.75,9,0.0,1703114,4,133.379795484216,0,,0,0,Saturday,1,0,0,0,0,-1,5,2,0,1,0,0,0,1,0,0
2017-03-11,2.0,7.75,9,0.0,1703115,5,270.40812557297,0,,0,0,Saturday,1,0,0,0,0,-1,5,2,0,1,0,0,0,0,1,0
2017-03-13,7.0,6.625,7,5.0,1703131,1,120.053295378394,0,,0,0,Monday,0,0,0,0,0,-1,4,1,-1,3,1,0,0,0,0,0
2017-03-13,7.0,6.625,7,5.0,1703132,2,242.464512144723,0,,0,0,Monday,0,0,0,0,0,-1,4,1,-1,3,0,1,0,0,0,0
2017-03-13,7.0,6.625,7,5.0,1703133,3,97.5939745535462,0,,0,0,Monday,0,0,0,0,0,-1,4,1,-1,3,0,0,1,0,0,0
2017-03-13,7.0,6.625,7,5.0,1703134,4,36.8342602340521,0,,0,0,Monday,0,0,0,0,0,-1,4,1,-1,3,0,0,0,1,0,0
2017-03-13,7.0,6.625,7,5.0,1703135,5,172.62499140603,0,,0,0,Monday,0,0,0,0,0,-1,4,1,-1,3,0,0,0,0,1,0
2017-03-14,6.0,10.5,13,0.0,1703141,1,87.0000890332702,0,,0,0,Tuesday,0,0,0,0,0,1,6,2,0,2,1,0,0,0,0,0
2017-03-14,6.0,10.5,13,0.0,1703142,2,243.409665197197,0,,0,0,Tuesday,0,0,0,0,0,1,6,2,0,2,0,1,0,0,0,0
2017-03-14,6.0,10.5,13,0.0,1703143,3,83.7407885397308,0,,0,0,Tuesday,0,0,0,0,0,1,6,2,0,2,0,0,1,0,0,0
2017-03-14,6.0,10.5,13,0.0,1703144,4,75.3949001762448,0,,0,0,Tuesday,0,0,0,0,0,1,6,2,0,2,0,0,0,1,0,0
2017-03-14,6.0,10.5,13,0.0,1703145,5,231.454950724527,0,,0,0,Tuesday,0,0,0,0,0,1,6,2,0,2,0,0,0,0,1,0
2017-03-15,0.0,9.25,16,5.0,1703151,1,92.6236598779842,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,-1,0,1,0,0,0,0,0
2017-03-15,0.0,9.25,16,5.0,1703152,2,241.207717005148,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,-1,0,0,1,0,0,0,0
2017-03-15,0.0,9.25,16,5.0,1703153,3,64.5780317895003,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,-1,0,0,0,1,0,0,0
2017-03-15,0.0,9.25,16,5.0,1703154,4,84.2638211334626,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,-1,0,0,0,0,1,0,0
2017-03-15,0.0,9.25,16,5.0,1703155,5,228.879500278325,0,,0,0,Wednesday,0,0,0,0,0,-1,7,3,-1,0,0,0,0,0,1,0
2017-03-17,6.0,6.75,18,63.0,1703171,1,112.504534119038,0,,0,0,Friday,0,0,0,0,0,-1,8,3,1,2,1,0,0,0,0,0
2017-03-17,6.0,6.75,18,63.0,1703172,2,225.002939044633,0,,0,0,Friday,0,0,0,0,0,-1,8,3,1,2,0,1,0,0,0,0
2017-03-17,6.0,6.75,18,63.0,1703173,3,82.3548698176422,0,,0,0,Friday,0,0,0,0,0,-1,8,3,1,2,0,0,1,0,0,0
2017-03-17,6.0,6.75,18,63.0,1703174,4,90.533610402315,0,,0,0,Friday,0,0,0,0,0,-1,8,3,1,2,0,0,0,1,0,0
2017-03-17,6.0,6.75,18,63.0,1703175,5,190.177419969815,0,,0,0,Friday,0,0,0,0,0,-1,8,3,1,2,0,0,0,0,1,0
2017-03-18,5.0,6.875,22,21.0,1703181,1,106.208725638613,0,,0,0,Saturday,1,0,0,0,0,-1,9,4,0,2,1,0,0,0,0,0
2017-03-18,5.0,6.875,22,21.0,1703182,2,287.843905619013,0,,0,0,Saturday,1,0,0,0,0,-1,9,4,0,2,0,1,0,0,0,0
2017-03-18,5.0,6.875,22,21.0,1703183,3,102.87506239681,0,,0,0,Saturday,1,0,0,0,0,-1,9,4,0,2,0,0,1,0,0,0
2017-03-18,5.0,6.875,22,21.0,1703184,4,113.966410569379,0,,0,0,Saturday,1,0,0,0,0,-1,9,4,0,2,0,0,0,1,0,0
2017-03-18,5.0,6.875,22,21.0,1703185,5,241.153245549975,0,,0,0,Saturday,1,0,0,0,0,-1,9,4,0,2,0,0,0,0,1,0
2017-03-19,8.0,3.875,9,79.0,1703191,1,36.557110132907,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,-1,4,1,0,0,0,0,0
2017-03-19,8.0,3.875,9,79.0,1703192,2,381.163708694666,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,-1,4,0,1,0,0,0,0
2017-03-19,8.0,3.875,9,79.0,1703193,3,109.641199449158,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,-1,4,0,0,1,0,0,0
2017-03-19,8.0,3.875,9,79.0,1703194,4,115.495208167488,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,-1,4,0,0,0,1,0,0
2017-03-19,8.0,3.875,9,79.0,1703195,5,229.126982582804,0,,0,0,Sunday,1,0,0,0,0,-1,5,2,-1,4,0,0,0,0,1,0
2017-03-20,7.0,10.25,8,61.0,1703201,1,97.3489147113908,0,,0,0,Monday,0,0,0,0,0,1,5,2,1,3,1,0,0,0,0,0
2017-03-20,7.0,10.25,8,61.0,1703202,2,225.438695753547,0,,0,0,Monday,0,0,0,0,0,1,5,2,1,3,0,1,0,0,0,0
2017-03-20,7.0,10.25,8,61.0,1703203,3,73.0242608684537,0,,0,0,Monday,0,0,0,0,0,1,5,2,1,3,0,0,1,0,0,0
2017-03-20,7.0,10.25,8,61.0,1703204,4,51.316960690722,0,,0,0,Monday,0,0,0,0,0,1,5,2,1,3,0,0,0,1,0,0
2017-03-20,7.0,10.25,8,61.0,1703205,5,183.265133200934,0,,0,0,Monday,0,0,0,0,0,1,5,2,1,3,0,0,0,0,1,0
2017-03-21,5.0,8.75,20,21.0,1703211,1,126.927370810771,0,,0,0,Tuesday,0,0,0,0,0,-1,8,3,0,2,1,0,0,0,0,0
2017-03-21,5.0,8.75,20,21.0,1703212,2,234.577222381036,0,,0,0,Tuesday,0,0,0,0,0,-1,8,3,0,2,0,1,0,0,0,0
2017-03-21,5.0,8.75,20,21.0,1703213,3,92.1372741343699,0,,0,0,Tuesday,0,0,0,0,0,-1,8,3,0,2,0,0,1,0,0,0
2017-03-21,5.0,8.75,20,21.0,1703214,4,100.759683299883,0,,0,0,Tuesday,0,0,0,0,0,-1,8,3,0,2,0,0,0,1,0,0
2017-03-21,5.0,8.75,20,21.0,1703215,5,216.705423653414,0,,0,0,Tuesday,0,0,0,0,0,-1,8,3,0,2,0,0,0,0,1,0
2017-03-22,0.0,10.75,11,0.0,1703221,1,101.415037514976,0,,0,0,Wednesday,0,0,0,0,0,1,6,2,0,0,1,0,0,0,0,0
2017-03-22,0.0,10.75,11,0.0,1703222,2,239.754869003961,0,,0,0,Wednesday,0,0,0,0,0,1,6,2,0,0,0,1,0,0,0,0
2017-03-22,0.0,10.75,11,0.0,1703223,3,101.654984780132,0,,0,0,Wednesday,0,0,0,0,0,1,6,2,0,0,0,0,1,0,0,0
2017-03-22,0.0,10.75,11,0.0,1703224,4,81.269583581414,0,,0,0,Wednesday,0,0,0,0,0,1,6,2,0,0,0,0,0,1,0,0
2017-03-22,0.0,10.75,11,0.0,1703225,5,185.865995045763,0,,0,0,Wednesday,0,0,0,0,0,1,6,2,0,0,0,0,0,0,1,0
2017-03-24,0.0,10.5,7,0.0,1703241,1,128.368364908016,0,,0,0,Friday,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0
2017-03-24,0.0,10.5,7,0.0,1703242,2,263.089113905418,0,,0,0,Friday,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0
2017-03-24,0.0,10.5,7,0.0,1703243,3,92.3970924998567,0,,0,0,Friday,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0
2017-03-24,0.0,10.5,7,0.0,1703244,4,58.5851663089429,0,,0,0,Friday,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0
2017-03-24,0.0,10.5,7,0.0,1703245,5,228.995269827416,0,,0,0,Friday,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0
2017-03-25,3.0,9.875,12,0.0,1703251,1,97.8900868337535,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,0,1,1,0,0,0,0,0
2017-03-25,3.0,9.875,12,0.0,1703252,2,332.663651438926,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,0,1,0,1,0,0,0,0
2017-03-25,3.0,9.875,12,0.0,1703253,3,142.808942965401,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,0,1,0,0,1,0,0,0
2017-03-25,3.0,9.875,12,0.0,1703254,4,93.7758182509783,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,0,1,0,0,0,1,0,0
2017-03-25,3.0,9.875,12,0.0,1703255,5,244.607027290376,0,,0,0,Saturday,1,0,0,0,0,-1,6,2,0,1,0,0,0,0,1,0
2017-03-26,3.0,9.375,7,0.0,1703261,1,85.2187867213704,0,,0,0,Sunday,1,0,0,0,0,-1,4,1,0,1,1,0,0,0,0,0
2017-03-26,3.0,9.375,7,0.0,1703262,2,439.134557811679,0,,0,0,Sunday,1,0,0,0,0,-1,4,1,0,1,0,1,0,0,0,0
2017-03-26,3.0,9.375,7,0.0,1703263,3,147.749370577668,0,,0,0,Sunday,1,0,0,0,0,-1,4,1,0,1,0,0,1,0,0,0
2017-03-26,3.0,9.375,7,0.0,1703264,4,136.703246958164,0,,0,0,Sunday,1,0,0,0,0,-1,4,1,0,1,0,0,0,1,0,0
2017-03-26,3.0,9.375,7,0.0,1703265,5,303.304688462581,0,,0,0,Sunday,1,0,0,0,0,-1,4,1,0,1,0,0,0,0,1,0
2017-03-27,0.0,12.5,11,10.0,1703271,1,162.660207279858,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,1,0,0,0,0,0
2017-03-27,0.0,12.5,11,10.0,1703272,2,281.658152255303,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,0,1,0,0,0,0
2017-03-27,0.0,12.5,11,10.0,1703273,3,105.119114588585,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,0,0,1,0,0,0
2017-03-27,0.0,12.5,11,10.0,1703274,4,67.4186879160606,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,0,0,0,1,0,0
2017-03-27,0.0,12.5,11,10.0,1703275,5,178.202716912645,0,,0,0,Monday,0,0,0,0,0,1,6,2,-1,0,0,0,0,0,1,0
2017-03-28,0.0,13.875,7,0.0,1703281,1,107.613301109633,0,,0,0,Tuesday,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0
2017-03-28,0.0,13.875,7,0.0,1703282,2,301.988407159166,0,,0,0,Tuesday,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0
2017-03-28,0.0,13.875,7,0.0,1703283,3,141.684536419139,0,,0,0,Tuesday,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0
2017-03-28,0.0,13.875,7,0.0,1703284,4,69.5508750394699,0,,0,0,Tuesday,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0
2017-03-28,0.0,13.875,7,0.0,1703285,5,249.305527280316,0,,0,0,Tuesday,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0
2017-03-29,8.0,10.0,13,21.0,1703291,1,141.002747009982,0,,0,0,Wednesday,0,0,0,0,0,-1,6,2,0,4,1,0,0,0,0,0
2017-03-29,8.0,10.0,13,21.0,1703292,2,283.901062102534,0,,0,0,Wednesday,0,0,0,0,0,-1,6,2,0,4,0,1,0,0,0,0
2017-03-29,8.0,10.0,13,21.0,1703293,3,115.381551439348,0,,0,0,Wednesday,0,0,0,0,0,-1,6,2,0,4,0,0,1,0,0,0
2017-03-29,8.0,10.0,13,21.0,1703294,4,80.1827950388481,0,,0,0,Wednesday,0,0,0,0,0,-1,6,2,0,4,0,0,0,1,0,0
2017-03-29,8.0,10.0,13,21.0,1703295,5,193.830407363375,0,,0,0,Wednesday,0,0,0,0,0,-1,6,2,0,4,0,0,0,0,1,0
2017-03-30,7.0,16.0,12,61.0,1703301,1,151.539022676893,0,,0,0,Thursday,0,0,0,0,0,1,6,2,1,3,1,0,0,0,0,0
2017-03-30,7.0,16.0,12,61.0,1703302,2,258.352530429171,0,,0,0,Thursday,0,0,0,0,0,1,6,2,1,3,0,1,0,0,0,0
2017-03-30,7.0,16.0,12,61.0,1703303,3,115.063014487946,0,,0,0,Thursday,0,0,0,0,0,1,6,2,1,3,0,0,1,0,0,0
2017-03-30,7.0,16.0,12,61.0,1703304,4,72.0581071717604,0,,0,0,Thursday,0,0,0,0,0,1,6,2,1,3,0,0,0,1,0,0
2017-03-30,7.0,16.0,12,61.0,1703305,5,167.77991292989,0,,0,0,Thursday,0,0,0,0,0,1,6,2,1,3,0,0,0,0,1,0
2017-04-01,2.0,15.75,7,0.0,1704011,1,224.207429968001,0,,0,0,Saturday,1,0,0,0,0,1,4,1,0,1,1,0,0,0,0,0
2017-04-01,2.0,15.75,7,0.0,1704012,2,400.922478349418,0,,0,0,Saturday,1,0,0,0,0,1,4,1,0,1,0,1,0,0,0,0
2017-04-01,2.0,15.75,7,0.0,1704013,3,211.755833640533,0,,0,0,Saturday,1,0,0,0,0,1,4,1,0,1,0,0,1,0,0,0
2017-04-01,2.0,15.75,7,0.0,1704014,4,105.327884180599,0,,0,0,Saturday,1,0,0,0,0,1,4,1,0,1,0,0,0,1,0,0
2017-04-01,2.0,15.75,7,0.0,1704015,5,264.587214218339,0,,0,0,Saturday,1,0,0,0,0,1,4,1,0,1,0,0,0,0,1,0
2017-04-02,2.0,13.375,13,0.0,1704021,1,90.4108850533697,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,1,1,0,0,0,0,0
2017-04-02,2.0,13.375,13,0.0,1704022,2,432.301825932669,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,1,0,1,0,0,0,0
2017-04-02,2.0,13.375,13,0.0,1704023,3,188.064263906535,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,1,0,0,1,0,0,0
2017-04-02,2.0,13.375,13,0.0,1704024,4,158.564600534337,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,1,0,0,0,1,0,0
2017-04-02,2.0,13.375,13,0.0,1704025,5,219.222337561653,0,,0,0,Sunday,1,0,0,0,0,1,6,2,0,1,0,0,0,0,1,0
2017-04-04,2.0,12.625,8,0.0,1704041,1,167.875773750993,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,1,1,0,0,0,0,0
2017-04-04,2.0,12.625,8,0.0,1704042,2,281.892523822351,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,1,0,1,0,0,0,0
2017-04-04,2.0,12.625,8,0.0,1704043,3,144.48225784655,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,1,0,0,1,0,0,0
2017-04-04,2.0,12.625,8,0.0,1704044,4,103.705254020785,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,1,0,0,0,1,0,0
2017-04-04,2.0,12.625,8,0.0,1704045,5,219.879218705795,0,,0,0,Tuesday,0,0,0,0,0,1,5,2,0,1,0,0,0,0,1,0
2017-04-05,5.0,9.875,18,21.0,1704051,1,98.318686836073,0,,0,0,Wednesday,0,0,0,0,0,-1,8,3,0,2,1,0,0,0,0,0
2017-04-05,5.0,9.875,18,21.0,1704052,2,250.769371674356,0,,0,0,Wednesday,0,0,0,0,0,-1,8,3,0,2,0,1,0,0,0,0
