Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KiWo,Ferien,Is_Ferien,Holiday,Bewoelkung_Imputed,Wettercode_Imputed
2015-01-23,8,-1.25,5,20,1501231,1,130.976061288992,0,,0,0,0,0
2015-01-23,8,-1.25,5,20,1501232,2,279.183609587953,0,,0,0,0,0
2015-01-23,8,-1.25,5,20,1501233,3,99.976780581078,0,,0,0,0,0
2015-01-23,8,-1.25,5,20,1501234,4,68.559045168997,0,,0,0,0,0
2015-01-23,8,-1.25,5,20,1501235,5,275.460914012407,0,,0,0,0,0
2015-01-24,7,-0.5,10,71,1501241,1,140.03186322028,0,,0,0,0,0
2015-01-24,7,-0.5,10,71,1501242,2,415.166425975778,0,,0,0,0,0
2015-01-24,7,-0.5,10,71,1501243,3,133.804409424965,0,,0,0,0,0
2015-01-24,7,-0.5,10,71,1501244,4,54.0561105891749,0,,0,0,0,0
2015-01-24,7,-0.5,10,71,1501245,5,376.785950449622,0,,0,0,0,0
2015-01-25,6,2.875,6,49,1501251,1,94.493388512183,0,,0,0,0,1
2015-01-25,6,2.875,6,49,1501252,2,555.586060097281,0,,0,0,0,1
2015-01-25,6,2.875,6,49,1501253,3,182.842935108665,0,,0,0,0,1
2015-01-25,6,2.875,6,49,1501254,4,176.90180258166,0,,0,0,0,1
2015-01-25,6,2.875,6,49,1501255,5,432.111683660143,0,,0,0,0,1
2015-01-26,7,3.375,10,61,1501261,1,150.51678717379,0,,0,0,0,0
2015-01-26,7,3.375,10,61,1501262,2,285.783235454514,0,,0,0,0,0
2015-01-26,7,3.375,10,61,1501263,3,94.8677658759417,0,,0,0,0,0
2015-01-26,7,3.375,10,61,1501264,4,62.7936586310808,0,,0,0,0,0
2015-01-26,7,3.375,10,61,1501265,5,214.316488368471,0,,0,0,0,0
2015-01-27,2,4.875,13,0,1501271,1,141.518792699705,0,,0,0,0,1
2015-01-27,2,4.875,13,0,1501272,2,286.802025247007,0,,0,0,0,1
2015-01-27,2,4.875,13,0,1501273,3,127.229895506694,0,,0,0,0,1
2015-01-27,2,4.875,13,0,1501274,4,78.6674035279493,0,,0,0,0,1
2015-01-27,2,4.875,13,0,1501275,5,259.895021701426,0,,0,0,0,1
2015-01-28,7,4.875,17,61,1501281,1,124.273404481234,0,,0,0,0,0
2015-01-28,7,4.875,17,61,1501282,2,318.608712118946,0,,0,0,0,0
2015-01-28,7,4.875,17,61,1501283,3,119.389750342982,0,,0,0,0,0
2015-01-28,7,4.875,17,61,1501284,4,54.1152141456079,0,,0,0,0,0
2015-01-28,7,4.875,17,61,1501285,5,290.420362377553,0,,0,0,0,0
2015-01-29,7,1.5,12,75,1501291,1,129.932530553471,0,,0,0,0,0
2015-01-29,7,1.5,12,75,1501292,2,276.548941252601,0,,0,0,0,0
2015-01-29,7,1.5,12,75,1501293,3,130.868669740543,0,,0,0,0,0
2015-01-29,7,1.5,12,75,1501294,4,66.4012476272315,0,,0,0,0,0
2015-01-29,7,1.5,12,75,1501295,5,298.873227773722,0,,0,0,0,0
2015-01-30,7,1.125,6,71,1501301,1,100.75421525386,0,,0,0,0,1
2015-01-30,7,1.125,6,71,1501302,2,315.018937970584,0,,0,0,0,1
2015-01-30,7,1.125,6,71,1501303,3,159.093345754654,0,,0,0,0,1
2015-01-30,7,1.125,6,71,1501304,4,67.652941573495,0,,0,0,0,1
2015-01-30,7,1.125,6,71,1501305,5,301.211380864112,0,,0,0,0,1
2015-01-31,7,-2.375,7,49,1501311,1,129.039421255357,0,,0,0,0,0
2015-01-31,7,-2.375,7,49,1501312,2,433.183884520481,0,,0,0,0,0
2015-01-31,7,-2.375,7,49,1501313,3,168.031157476338,0,,0,0,0,0
2015-01-31,7,-2.375,7,49,1501314,4,66.4961056765624,0,,0,0,0,0
2015-01-31,7,-2.375,7,49,1501315,5,442.294446547651,0,,0,0,0,0
2015-02-01,7,-0.25,9,75,1502011,1,92.189837282486,0,,0,0,0,0
2015-02-01,7,-0.25,9,75,1502012,2,633.309542257817,0,,0,0,0,0
2015-02-01,7,-0.25,9,75,1502013,3,187.804159224486,0,,0,0,0,0
2015-02-01,7,-0.25,9,75,1502014,4,214.869292194541,0,,0,0,0,0
2015-02-01,7,-0.25,9,75,1502015,5,388.585353237256,0,,0,0,0,0
2015-02-02,6,1.0,10,22,1502021,1,159.254353701805,0,,0,0,0,0
2015-02-02,6,1.0,10,22,1502022,2,338.327210161774,0,,0,0,0,0
2015-02-02,6,1.0,10,22,1502023,3,117.759219302661,0,,0,0,0,0
2015-02-02,6,1.0,10,22,1502024,4,123.697766488052,0,,0,0,0,0
2015-02-02,6,1.0,10,22,1502025,5,317.407641410708,0,,0,0,0,0
2015-02-03,7,-1.0,10,77,1502031,1,112.095171542871,0,,0,0,0,0
2015-02-03,7,-1.0,10,77,1502032,2,258.959088520931,0,,0,0,0,0
2015-02-03,7,-1.0,10,77,1502033,3,117.984827108186,0,,0,0,0,0
2015-02-03,7,-1.0,10,77,1502034,4,104.342988837394,0,,0,0,0,0
2015-02-03,7,-1.0,10,77,1502035,5,289.847839834235,0,,0,0,0,0
2015-02-04,6,-1.875,9,0,1502041,1,111.66941350432,0,,0,0,0,0
2015-02-04,6,-1.875,9,0,1502042,2,255.937860472559,0,,0,0,0,0
2015-02-04,6,-1.875,9,0,1502043,3,92.2056862044036,0,,0,0,0,0
2015-02-04,6,-1.875,9,0,1502044,4,127.095636994155,0,,0,0,0,0
2015-02-04,6,-1.875,9,0,1502045,5,294.315633387072,0,,0,0,0,0
2015-02-05,5,0.75,10,22,1502051,1,133.827962608871,0,,0,0,0,0
2015-02-05,5,0.75,10,22,1502052,2,277.511618112389,0,,0,0,0,0
2015-02-05,5,0.75,10,22,1502053,3,78.9008139226001,0,,0,0,0,0
2015-02-05,5,0.75,10,22,1502054,4,106.882617972076,0,,0,0,0,0
2015-02-05,5,0.75,10,22,1502055,5,297.882645346675,0,,0,0,0,0
2015-02-06,2,-0.5,6,22,1502061,1,136.337106368056,0,,0,0,0,0
2015-02-06,2,-0.5,6,22,1502062,2,312.249043728816,0,,0,0,0,0
2015-02-06,2,-0.5,6,22,1502063,3,115.704976585312,0,,0,0,0,0
2015-02-06,2,-0.5,6,22,1502064,4,219.523814146721,0,,0,0,0,0
2015-02-06,2,-0.5,6,22,1502065,5,385.500566451671,0,,0,0,0,0
2015-02-07,7,4.125,18,20,1502071,1,130.642229801113,0,,0,0,0,0
2015-02-07,7,4.125,18,20,1502072,2,381.572014473511,0,,0,0,0,0
2015-02-07,7,4.125,18,20,1502073,3,140.836707362583,0,,0,0,0,0
2015-02-07,7,4.125,18,20,1502074,4,136.049442310194,0,,0,0,0,0
2015-02-07,7,4.125,18,20,1502075,5,349.157579410765,0,,0,0,0,0
2015-02-08,1,3.375,14,5,1502081,1,62.750062992056,0,,0,0,0,1
2015-02-08,1,3.375,14,5,1502082,2,531.337730533032,0,,0,0,0,1
2015-02-08,1,3.375,14,5,1502083,3,178.816699756959,0,,0,0,0,1
2015-02-08,1,3.375,14,5,1502084,4,256.535701898324,0,,0,0,0,1
2015-02-08,1,3.375,14,5,1502085,5,470.166189255824,0,,0,0,0,1
2015-02-09,7,6.875,13,61,1502091,1,112.747460478504,0,,0,0,0,0
2015-02-09,7,6.875,13,61,1502092,2,281.177822022831,0,,0,0,0,0
2015-02-09,7,6.875,13,61,1502093,3,79.404680687591,0,,0,0,0,0
2015-02-09,7,6.875,13,61,1502094,4,121.963218496309,0,,0,0,0,0
2015-02-09,7,6.875,13,61,1502095,5,258.736139221055,0,,0,0,0,0
2015-02-10,7,7.625,11,61,1502101,1,94.7581535487495,0,,0,0,0,1
2015-02-10,7,7.625,11,61,1502102,2,266.498461599989,0,,0,0,0,1
2015-02-10,7,7.625,11,61,1502103,3,103.738973554113,0,,0,0,0,1
2015-02-10,7,7.625,11,61,1502104,4,124.082529993763,0,,0,0,0,1
2015-02-10,7,7.625,11,61,1502105,5,259.000724136407,0,,0,0,0,1
2015-02-11,8,4.0,5,10,1502111,1,94.7022920091949,0,,0,0,0,1
2015-02-11,8,4.0,5,10,1502112,2,283.832157618276,0,,0,0,0,1
2015-02-11,8,4.0,5,10,1502113,3,99.6609741429996,0,,0,0,0,1
2015-02-11,8,4.0,5,10,1502114,4,133.991008009117,0,,0,0,0,1
2015-02-11,8,4.0,5,10,1502115,5,275.502444506022,0,,0,0,0,1
2015-02-12,8,2.0,4,10,1502121,1,99.5801689919554,0,,0,0,0,0
2015-02-12,8,2.0,4,10,1502122,2,245.235034353123,0,,0,0,0,0
2015-02-12,8,2.0,4,10,1502123,3,80.5417984183017,0,,0,0,0,0
2015-02-12,8,2.0,4,10,1502124,4,105.109162581464,0,,0,0,0,0
2015-02-12,8,2.0,4,10,1502125,5,259.722071852511,0,,0,0,0,0
2015-02-13,8,1.25,6,10,1502131,1,91.3547288868634,0,,0,0,0,0
2015-02-13,8,1.25,6,10,1502132,2,250.608335314639,0,,0,0,0,0
2015-02-13,8,1.25,6,10,1502133,3,106.163072731659,0,,0,0,0,0
2015-02-13,8,1.25,6,10,1502134,4,164.114000189702,0,,0,0,0,0
2015-02-13,8,1.25,6,10,1502135,5,315.198418349884,0,,0,0,0,0
2015-02-14,7,1.625,9,28,1502141,1,62.2346006049711,0,,0,0,0,0
2015-02-14,7,1.625,9,28,1502142,2,417.742376983156,0,,0,0,0,0
2015-02-14,7,1.625,9,28,1502143,3,143.371302913962,0,,0,0,0,0
2015-02-14,7,1.625,9,28,1502144,4,190.148450615832,0,,0,0,0,0
2015-02-14,7,1.625,9,28,1502145,5,394.074973494992,0,,0,0,0,0
2015-02-15,7,3.125,16,10,1502151,1,96.7929953706798,0,,0,0,0,0
2015-02-15,7,3.125,16,10,1502152,2,481.860668097093,0,,0,0,0,0
2015-02-15,7,3.125,16,10,1502153,3,173.243830006668,0,,0,0,0,0
2015-02-15,7,3.125,16,10,1502154,4,197.39238538863,0,,0,0,0,0
2015-02-15,7,3.125,16,10,1502155,5,360.747312180387,0,,0,0,0,0
2015-02-16,8,2.0,9,10,1502161,1,118.255475071685,0,,0,0,0,0
2015-02-16,8,2.0,9,10,1502162,2,286.888417666815,0,,0,0,0,0
2015-02-16,8,2.0,9,10,1502163,3,126.326268412728,0,,0,0,0,0
2015-02-16,8,2.0,9,10,1502164,4,97.6035128733651,0,,0,0,0,0
2015-02-16,8,2.0,9,10,1502165,5,285.836214390694,0,,0,0,0,0
2015-02-17,6,1.125,7,45,1502171,1,118.509639861913,0,,0,0,0,0
2015-02-17,6,1.125,7,45,1502172,2,262.907455009083,0,,0,0,0,0
2015-02-17,6,1.125,7,45,1502173,3,113.350935013155,0,,0,0,0,0
2015-02-17,6,1.125,7,45,1502174,4,136.83107870616,0,,0,0,0,0
2015-02-17,6,1.125,7,45,1502175,5,305.542955060461,0,,0,0,0,0
2015-02-18,3,5.5,12,10,1502181,1,123.267817249283,0,,0,0,0,0
2015-02-18,3,5.5,12,10,1502182,2,248.327220948223,0,,0,0,0,0
2015-02-18,3,5.5,12,10,1502183,3,81.7131255419403,0,,0,0,0,0
2015-02-18,3,5.5,12,10,1502184,4,98.7240235777811,0,,0,0,0,0
2015-02-18,3,5.5,12,10,1502185,5,276.652206222818,0,,0,0,0,0
2015-02-19,0,6.25,13,5,1502191,1,123.69090336092,0,,0,0,0,0
2015-02-19,0,6.25,13,5,1502192,2,284.788201346631,0,,0,0,0,0
2015-02-19,0,6.25,13,5,1502193,3,96.8477619511367,0,,0,0,0,0
2015-02-19,0,6.25,13,5,1502194,4,144.886196208494,0,,0,0,0,0
2015-02-19,0,6.25,13,5,1502195,5,321.730863755787,0,,0,0,0,0
2015-02-20,8,3.875,11,71,1502201,1,117.287703917599,0,,0,0,0,0
2015-02-20,8,3.875,11,71,1502202,2,313.931874526489,0,,0,0,0,0
2015-02-20,8,3.875,11,71,1502203,3,106.086454562447,0,,0,0,0,0
2015-02-20,8,3.875,11,71,1502204,4,138.979259617537,0,,0,0,0,0
2015-02-20,8,3.875,11,71,1502205,5,265.719910475798,0,,0,0,0,0
2015-02-21,7,3.875,16,61,1502211,1,107.174143505865,0,,0,0,0,0
2015-02-21,7,3.875,16,61,1502212,2,389.388938515412,0,,0,0,0,0
2015-02-21,7,3.875,16,61,1502213,3,124.81765406962,0,,0,0,0,0
2015-02-21,7,3.875,16,61,1502214,4,111.305294286303,0,,0,0,0,0
2015-02-21,7,3.875,16,61,1502215,5,276.812334391166,0,,0,0,0,0
2015-02-22,5,5.25,13,0,1502221,1,70.4631468349699,0,,0,0,0,0
2015-02-22,5,5.25,13,0,1502222,2,560.280256054484,0,,0,0,0,0
2015-02-22,5,5.25,13,0,1502223,3,189.394297054986,0,,0,0,0,0
2015-02-22,5,5.25,13,0,1502224,4,329.636553747233,0,,0,0,0,0
2015-02-22,5,5.25,13,0,1502225,5,465.661982102677,0,,0,0,0,0
2015-02-23,7,4.5,12,61,1502231,1,66.8925102653853,0,,0,0,0,0
2015-02-23,7,4.5,12,61,1502232,2,222.509783508774,0,,0,0,0,0
2015-02-23,7,4.5,12,61,1502233,3,94.7593504073171,0,,0,0,0,0
2015-02-23,7,4.5,12,61,1502234,4,65.2802336107391,0,,0,0,0,0
2015-02-23,7,4.5,12,61,1502235,5,209.048085196786,0,,0,0,0,0
2015-02-24,7,5.625,12,61,1502241,1,105.730056008902,0,,0,0,0,0
2015-02-24,7,5.625,12,61,1502242,2,243.882700841609,0,,0,0,0,0
2015-02-24,7,5.625,12,61,1502243,3,81.9621637813295,0,,0,0,0,0
2015-02-24,7,5.625,12,61,1502244,4,85.4723306797636,0,,0,0,0,0
2015-02-24,7,5.625,12,61,1502245,5,235.546367715921,0,,0,0,0,0
2015-02-25,5,5.875,10,0,1502251,1,81.6177684403834,0,,0,0,0,1
2015-02-25,5,5.875,10,0,1502252,2,247.265053559437,0,,0,0,0,1
2015-02-25,5,5.875,10,0,1502253,3,104.962981551613,0,,0,0,0,1
2015-02-25,5,5.875,10,0,1502254,4,66.5001800170103,0,,0,0,0,1
2015-02-25,5,5.875,10,0,1502255,5,248.748539126529,0,,0,0,0,1
2015-02-26,5,6.625,10,0,1502261,1,104.017958777385,0,,0,0,0,0
2015-02-26,5,6.625,10,0,1502262,2,245.520846652551,0,,0,0,0,0
2015-02-26,5,6.625,10,0,1502263,3,61.8286141075604,0,,0,0,0,0
2015-02-26,5,6.625,10,0,1502264,4,53.8573258596081,0,,0,0,0,0
2015-02-26,5,6.625,10,0,1502265,5,203.846174479151,0,,0,0,0,0
2015-02-27,7,4.5,9,61,1502271,1,101.514216092369,0,,0,0,0,0
2015-02-27,7,4.5,9,61,1502272,2,268.705012903315,0,,0,0,0,0
2015-02-27,7,4.5,9,61,1502273,3,107.787737695716,0,,0,0,0,0
2015-02-27,7,4.5,9,61,1502274,4,90.6234358309477,0,,0,0,0,0
2015-02-27,7,4.5,9,61,1502275,5,212.664119358187,0,,0,0,0,0
2015-02-28,3,5.625,10,0,1502281,1,99.5688944630867,0,,0,0,0,0
2015-02-28,3,5.625,10,0,1502282,2,343.067931178869,0,,0,0,0,0
2015-02-28,3,5.625,10,0,1502283,3,131.146672361349,0,,0,0,0,0
2015-02-28,3,5.625,10,0,1502284,4,66.7494991172986,0,,0,0,0,0
2015-02-28,3,5.625,10,0,1502285,5,298.020877734513,0,,0,0,0,0
2015-03-01,7,6.75,15,61,1503011,1,45.7343245346269,0,,0,0,0,0
2015-03-01,7,6.75,15,61,1503012,2,435.076835491745,0,,0,0,0,0
2015-03-01,7,6.75,15,61,1503013,3,174.178021471163,0,,0,0,0,0
2015-03-01,7,6.75,15,61,1503014,4,115.774341903804,0,,0,0,0,0
2015-03-01,7,6.75,15,61,1503015,5,288.61976876178,0,,0,0,0,0
2015-03-02,6,5.125,23,61,1503021,1,104.963808490064,0,,0,0,0,0
2015-03-02,6,5.125,23,61,1503022,2,254.485164508834,0,,0,0,0,0
2015-03-02,6,5.125,23,61,1503023,3,82.7182341803118,0,,0,0,0,0
2015-03-02,6,5.125,23,61,1503024,4,71.9084682586098,0,,0,0,0,0
2015-03-02,6,5.125,23,61,1503025,5,186.087523297592,0,,0,0,0,0
2015-03-03,6,5.0,14,61,1503031,1,96.3163361056603,0,,0,0,0,0
2015-03-03,6,5.0,14,61,1503032,2,270.361598110118,0,,0,0,0,0
2015-03-03,6,5.0,14,61,1503033,3,77.4418733695842,0,,0,0,0,0
2015-03-03,6,5.0,14,61,1503034,4,46.549832303522,0,,0,0,0,0
2015-03-03,6,5.0,14,61,1503035,5,233.360645977411,0,,0,0,0,0
2015-03-04,6,5.0,18,61,1503041,1,76.5028628068188,0,,0,0,0,0
2015-03-04,6,5.0,18,61,1503042,2,246.332586657334,0,,0,0,0,0
2015-03-04,6,5.0,18,61,1503043,3,102.301053538414,0,,0,0,0,0
2015-03-04,6,5.0,18,61,1503044,4,65.1707860093035,0,,0,0,0,0
2015-03-04,6,5.0,18,61,1503045,5,227.526630558065,0,,0,0,0,0
2015-03-05,7,6.625,14,61,1503051,1,115.664704258596,0,,0,0,0,1
2015-03-05,7,6.625,14,61,1503052,2,275.116919242864,0,,0,0,0,1
2015-03-05,7,6.625,14,61,1503053,3,117.287155134629,0,,0,0,0,1
2015-03-05,7,6.625,14,61,1503054,4,65.2095428993818,0,,0,0,0,1
2015-03-05,7,6.625,14,61,1503055,5,205.059139995828,0,,0,0,0,1
2015-03-06,7,8.125,12,20,1503061,1,100.668607215573,0,,0,0,0,0
2015-03-06,7,8.125,12,20,1503062,2,297.136244722274,0,,0,0,0,0
2015-03-06,7,8.125,12,20,1503063,3,121.559740836917,0,,0,0,0,0
2015-03-06,7,8.125,12,20,1503064,4,68.8019764229724,0,,0,0,0,0
2015-03-06,7,8.125,12,20,1503065,5,238.613238236779,0,,0,0,0,0
2015-03-07,7,10.125,13,0,1503071,1,106.704697425172,0,,0,0,0,0
2015-03-07,7,10.125,13,0,1503072,2,371.471472262365,0,,0,0,0,0
2015-03-07,7,10.125,13,0,1503073,3,116.290165013612,0,,0,0,0,0
2015-03-07,7,10.125,13,0,1503074,4,104.606853245048,0,,0,0,0,0
2015-03-07,7,10.125,13,0,1503075,5,262.806831079145,0,,0,0,0,0
2015-03-08,0,14.0,12,5,1503081,1,80.654299664346,0,,0,0,0,1
2015-03-08,0,14.0,12,5,1503082,2,554.721366656377,0,,0,0,0,1
2015-03-08,0,14.0,12,5,1503083,3,177.593434050659,0,,0,0,0,1
2015-03-08,0,14.0,12,5,1503084,4,205.57099280524,0,,0,0,0,1
2015-03-08,0,14.0,12,5,1503085,5,341.796143879394,0,,0,0,0,1
2015-03-09,4,8.375,6,0,1503091,1,145.517595242024,0,,0,0,0,1
2015-03-09,4,8.375,6,0,1503092,2,280.114708230479,0,,0,0,0,1
2015-03-09,4,8.375,6,0,1503093,3,80.1311749505893,0,,0,0,0,1
2015-03-09,4,8.375,6,0,1503094,4,41.7256099434086,0,,0,0,0,1
2015-03-09,4,8.375,6,0,1503095,5,261.326829122549,0,,0,0,0,1
2015-03-10,3,9.5,13,10,1503101,1,120.053548888447,0,,0,0,0,0
2015-03-10,3,9.5,13,10,1503102,2,279.649961183193,0,,0,0,0,0
2015-03-10,3,9.5,13,10,1503103,3,130.325454800002,0,,0,0,0,0
2015-03-10,3,9.5,13,10,1503104,4,81.469301222971,0,,0,0,0,0
2015-03-10,3,9.5,13,10,1503105,5,232.538394821195,0,,0,0,0,0
2015-03-11,0,9.125,12,0,1503111,1,77.5925278766144,0,,0,0,0,1
2015-03-11,0,9.125,12,0,1503112,2,274.719950167954,0,,0,0,0,1
2015-03-11,0,9.125,12,0,1503113,3,102.068111666797,0,,0,0,0,1
2015-03-11,0,9.125,12,0,1503114,4,56.4990825988405,0,,0,0,0,1
2015-03-11,0,9.125,12,0,1503115,5,223.970103711564,0,,0,0,0,1
2015-03-12,0,7.125,10,0,1503121,1,123.321210172569,0,,0,0,0,0
2015-03-12,0,7.125,10,0,1503122,2,271.057968620896,0,,0,0,0,0
2015-03-12,0,7.125,10,0,1503123,3,94.0642345732726,0,,0,0,0,0
2015-03-12,0,7.125,10,0,1503124,4,84.3321888197467,0,,0,0,0,0
2015-03-12,0,7.125,10,0,1503125,5,210.491995601659,0,,0,0,0,0
2015-03-13,6,4.875,15,61,1503131,1,104.09727840711,0,,0,0,0,1
2015-03-13,6,4.875,15,61,1503132,2,263.861714656075,0,,0,0,0,1
2015-03-13,6,4.875,15,61,1503133,3,100.192312221242,0,,0,0,0,1
2015-03-13,6,4.875,15,61,1503134,4,101.349615757381,0,,0,0,0,1
2015-03-13,6,4.875,15,61,1503135,5,237.234063735022,0,,0,0,0,1
2015-03-14,7,5.125,15,61,1503141,1,98.2811856068814,0,,0,0,0,1
2015-03-14,7,5.125,15,61,1503142,2,360.715430654047,0,,0,0,0,1
2015-03-14,7,5.125,15,61,1503143,3,137.39060848102,0,,0,0,0,1
2015-03-14,7,5.125,15,61,1503144,4,74.0860398307729,0,,0,0,0,1
2015-03-14,7,5.125,15,61,1503145,5,234.545964942322,0,,0,0,0,1
2015-03-15,7,5.75,13,21,1503151,1,56.9672232806217,0,,0,0,0,0
2015-03-15,7,5.75,13,21,1503152,2,461.035577320529,0,,0,0,0,0
2015-03-15,7,5.75,13,21,1503153,3,119.54516706624,0,,0,0,0,0
2015-03-15,7,5.75,13,21,1503154,4,130.549602673201,0,,0,0,0,0
2015-03-15,7,5.75,13,21,1503155,5,278.612403986462,0,,0,0,0,0
2015-03-16,2,8.625,13,10,1503161,1,136.698666060069,0,,0,0,0,0
2015-03-16,2,8.625,13,10,1503162,2,269.022901877525,0,,0,0,0,0
2015-03-16,2,8.625,13,10,1503163,3,104.061780753424,0,,0,0,0,0
2015-03-16,2,8.625,13,10,1503164,4,82.2767663365038,0,,0,0,0,0
2015-03-16,2,8.625,13,10,1503165,5,252.212892372443,0,,0,0,0,0
2015-03-17,1,10.75,11,5,1503171,1,136.644449549369,0,,0,0,0,0
2015-03-17,1,10.75,11,5,1503172,2,296.541237199908,0,,0,0,0,0
2015-03-17,1,10.75,11,5,1503173,3,97.6460875999715,0,,0,0,0,0
2015-03-17,1,10.75,11,5,1503174,4,77.8012596345233,0,,0,0,0,0
2015-03-17,1,10.75,11,5,1503175,5,300.476490762008,0,,0,0,0,0
2015-03-18,4,10.625,8,61,1503181,1,117.213496435657,0,,0,0,0,1
2015-03-18,4,10.625,8,61,1503182,2,292.981913276133,0,,0,0,0,1
2015-03-18,4,10.625,8,61,1503183,3,108.643986899682,0,,0,0,0,1
2015-03-18,4,10.625,8,61,1503184,4,88.7176395035293,0,,0,0,0,1
2015-03-18,4,10.625,8,61,1503185,5,319.376884998689,0,,0,0,0,1
2015-03-19,0,10.375,9,0,1503191,1,121.351949525045,0,,0,0,0,0
2015-03-19,0,10.375,9,0,1503192,2,267.179427626967,0,,0,0,0,0
2015-03-19,0,10.375,9,0,1503193,3,76.0556430358186,0,,0,0,0,0
2015-03-19,0,10.375,9,0,1503194,4,82.9965111073564,0,,0,0,0,0
2015-03-19,0,10.375,9,0,1503195,5,271.632339767702,0,,0,0,0,0
2015-03-20,7,5.0,9,45,1503201,1,125.078492851656,0,,0,0,0,0
2015-03-20,7,5.0,9,45,1503202,2,299.760479051294,0,,0,0,0,0
2015-03-20,7,5.0,9,45,1503203,3,94.5632337202022,0,,0,0,0,0
2015-03-20,7,5.0,9,45,1503204,4,88.6535909538115,0,,0,0,0,0
2015-03-20,7,5.0,9,45,1503205,5,339.055856444566,0,,0,0,0,0
2015-03-21,7,4.5,21,61,1503211,1,113.449213775737,0,,0,0,0,0
2015-03-21,7,4.5,21,61,1503212,2,383.085780794877,0,,0,0,0,0
2015-03-21,7,4.5,21,61,1503213,3,128.118006311446,0,,0,0,0,0
2015-03-21,7,4.5,21,61,1503214,4,52.639809323213,0,,0,0,0,0
2015-03-21,7,4.5,21,61,1503215,5,330.021049430432,0,,0,0,0,0
2015-03-22,0,4.375,8,10,1503221,1,71.5711481513957,0,,0,0,0,1
2015-03-22,0,4.375,8,10,1503222,2,489.59934551007,0,,0,0,0,1
2015-03-22,0,4.375,8,10,1503223,3,124.288818099514,0,,0,0,0,1
2015-03-22,0,4.375,8,10,1503224,4,131.605920044064,0,,0,0,0,1
2015-03-22,0,4.375,8,10,1503225,5,379.021922086074,0,,0,0,0,1
2015-03-23,0,7.75,12,5,1503231,1,129.186723027161,0,,0,0,0,1
2015-03-23,0,7.75,12,5,1503232,2,292.836479169109,0,,0,0,0,1
2015-03-23,0,7.75,12,5,1503233,3,97.7709681259075,0,,0,0,0,1
2015-03-23,0,7.75,12,5,1503234,4,57.7729211412768,0,,0,0,0,1
2015-03-23,0,7.75,12,5,1503235,5,268.604981873421,0,,0,0,0,1
2015-03-24,6,7.875,6,0,1503241,1,114.539801718388,0,,0,0,0,0
2015-03-24,6,7.875,6,0,1503242,2,297.037588138176,0,,0,0,0,0
2015-03-24,6,7.875,6,0,1503243,3,86.518746534295,0,,0,0,0,0
2015-03-24,6,7.875,6,0,1503244,4,56.0889149961493,0,,0,0,0,0
2015-03-24,6,7.875,6,0,1503245,5,285.301446768427,0,,0,0,0,0
2015-03-25,6,7.875,14,5,1503251,1,85.7675699240561,0,,0,0,0,0
2015-03-25,6,7.875,14,5,1503252,2,335.007901867692,0,,0,0,0,0
2015-03-25,6,7.875,14,5,1503253,3,100.897840106466,0,,0,0,0,0
2015-03-25,6,7.875,14,5,1503254,4,75.4697183642942,0,,0,0,0,0
2015-03-25,6,7.875,14,5,1503255,5,313.737446087374,0,,0,0,0,0
2015-03-26,7,7.125,9,0,1503261,1,126.909561618178,0,,0,0,0,0
2015-03-26,7,7.125,9,0,1503262,2,303.655812393538,0,,0,0,0,0
2015-03-26,7,7.125,9,0,1503263,3,93.3229257148621,0,,0,0,0,0
2015-03-26,7,7.125,9,0,1503264,4,94.1972531849185,0,,0,0,0,0
2015-03-26,7,7.125,9,0,1503265,5,266.972587002293,0,,0,0,0,0
2015-03-27,7,7.0,7,61,1503271,1,113.205121341153,0,,0,0,0,0
2015-03-27,7,7.0,7,61,1503272,2,320.938056470297,0,,0,0,0,0
2015-03-27,7,7.0,7,61,1503273,3,117.875796154693,0,,0,0,0,0
2015-03-27,7,7.0,7,61,1503274,4,81.3657470530275,0,,0,0,0,0
2015-03-27,7,7.0,7,61,1503275,5,293.189582126283,0,,0,0,0,0
2015-03-28,7,8.5,10,61,1503281,1,177.270608855771,0,,0,0,0,1
2015-03-28,7,8.5,10,61,1503282,2,428.350102346051,0,,0,0,0,1
2015-03-28,7,8.5,10,61,1503283,3,145.979562367808,0,,0,0,0,1
2015-03-28,7,8.5,10,61,1503284,4,120.729232683492,0,,0,0,0,1
2015-03-28,7,8.5,10,61,1503285,5,394.782309943371,0,,0,0,0,1
2015-03-29,7,8.25,12,61,1503291,1,56.8890738313162,0,,0,0,0,0
2015-03-29,7,8.25,12,61,1503292,2,489.846609636217,0,,0,0,0,0
2015-03-29,7,8.25,12,61,1503293,3,140.02511297781,0,,0,0,0,0
2015-03-29,7,8.25,12,61,1503294,4,108.584974000503,0,,0,0,0,0
2015-03-29,7,8.25,12,61,1503295,5,307.880143820129,0,,0,0,0,0
2015-03-30,6,6.5,29,61,1503301,1,110.288515770675,0,Osterferien,1,0,0,0
2015-03-30,6,6.5,29,61,1503302,2,351.715484397675,0,Osterferien,1,0,0,0
2015-03-30,6,6.5,29,61,1503303,3,101.685038768879,0,Osterferien,1,0,0,0
2015-03-30,6,6.5,29,61,1503304,4,93.8107940183229,0,Osterferien,1,0,0,0
2015-03-30,6,6.5,29,61,1503305,5,260.7747623843,0,Osterferien,1,0,0,0
